country,flag,dbpedia1,wiki1
Γαλλική Πολυνησία,http://upload.wikimedia.org/wikipedia/commons/thumb/d/db/Flag_of_French_Polynesia.svg/200px-Flag_of_French_Polynesia.svg.png,http://el.dbpedia.org/resource/Γαλλική_Πολυνησία,http://el.wikipedia.org/wiki/%CE%93%CE%B1%CE%BB%CE%BB%CE%B9%CE%BA%CE%AE_%CE%A0%CE%BF%CE%BB%CF%85%CE%BD%CE%B7%CF%83%CE%AF%CE%B1
Γερμανία,http://upload.wikimedia.org/wikipedia/commons/thumb/b/ba/Flag_of_Germany.svg/200px-Flag_of_Germany.svg.png,http://el.dbpedia.org/resource/Γερμανία,http://el.wikipedia.org/wiki/%CE%93%CE%B5%CF%81%CE%BC%CE%B1%CE%BD%CE%AF%CE%B1
Γεωργία,http://upload.wikimedia.org/wikipedia/commons/thumb/f/f0/Flag_of_Georgia.svg/200px-Flag_of_Georgia.svg.png,http://el.dbpedia.org/resource/Γεωργία,http://el.wikipedia.org/wiki/%CE%93%CE%B5%CF%89%CF%81%CE%B3%CE%AF%CE%B1
Γιβραλτάρ,http://upload.wikimedia.org/wikipedia/commons/thumb/2/21/Flag_of_Gibraltar.svg/200px-Flag_of_Gibraltar.svg.png,http://el.dbpedia.org/resource/Γιβραλτάρ,http://el.wikipedia.org/wiki/%CE%93%CE%B9%CE%B2%CF%81%CE%B1%CE%BB%CF%84%CE%AC%CF%81
Γκάμπια,http://upload.wikimedia.org/wikipedia/commons/thumb/7/77/Flag_of_The_Gambia.svg/200px-Flag_of_The_Gambia.svg.png,http://el.dbpedia.org/resource/Γκάμπια,http://el.wikipedia.org/wiki/%CE%93%CE%BA%CE%AC%CE%BC%CF%80%CE%B9%CE%B1
Γκάνα,http://upload.wikimedia.org/wikipedia/commons/thumb/1/19/Flag_of_Ghana.svg/200px-Flag_of_Ghana.svg.png,http://el.dbpedia.org/resource/Γκάνα,http://el.wikipedia.org/wiki/%CE%93%CE%BA%CE%AC%CE%BD%CE%B1
Γκέρνσεϊ,http://upload.wikimedia.org/wikipedia/commons/thumb/f/fa/Flag_of_Guernsey.svg/200px-Flag_of_Guernsey.svg.png,http://el.dbpedia.org/resource/Γκέρνσεϊ,http://el.wikipedia.org/wiki/%CE%93%CE%BA%CE%AD%CF%81%CE%BD%CF%83%CE%B5%CF%8A
Γκαμπόν,http://upload.wikimedia.org/wikipedia/commons/thumb/4/42/Flag_of_Gabon.svg/200px-Flag_of_Gabon.svg.png,http://el.dbpedia.org/resource/Γκαμπόν,http://el.wikipedia.org/wiki/%CE%93%CE%BA%CE%B1%CE%BC%CF%80%CF%8C%CE%BD
Γουαδελούπη,http://upload.wikimedia.org/wikipedia/commons/thumb/8/85/GuadeloupeFlag.png/200px-GuadeloupeFlag.png,http://el.dbpedia.org/resource/Γουαδελούπη,http://el.wikipedia.org/wiki/%CE%93%CE%BF%CF%85%CE%B1%CE%B4%CE%B5%CE%BB%CE%BF%CF%8D%CF%80%CE%B7
Γουατεμάλα,http://upload.wikimedia.org/wikipedia/commons/thumb/e/ec/Flag_of_Guatemala.svg/200px-Flag_of_Guatemala.svg.png,http://el.dbpedia.org/resource/Γουατεμάλα,http://el.wikipedia.org/wiki/%CE%93%CE%BF%CF%85%CE%B1%CF%84%CE%B5%CE%BC%CE%AC%CE%BB%CE%B1
Γουιάνα,http://upload.wikimedia.org/wikipedia/commons/thumb/9/99/Flag_of_Guyana.svg/200px-Flag_of_Guyana.svg.png,http://el.dbpedia.org/resource/Γουιάνα,http://el.wikipedia.org/wiki/%CE%93%CE%BF%CF%85%CE%B9%CE%AC%CE%BD%CE%B1
Γουινέα,http://upload.wikimedia.org/wikipedia/commons/thumb/e/ed/Flag_of_Guinea.svg/200px-Flag_of_Guinea.svg.png,http://el.dbpedia.org/resource/Γουινέα,http://el.wikipedia.org/wiki/%CE%93%CE%BF%CF%85%CE%B9%CE%BD%CE%AD%CE%B1
Γουινέα-Μπισσάου,http://upload.wikimedia.org/wikipedia/commons/thumb/1/1c/Flag_of_Guinea-Bissau.svg/200px-Flag_of_Guinea-Bissau.svg.png,http://el.dbpedia.org/resource/Γουινέα-Μπισσάου,http://el.wikipedia.org/wiki/%CE%93%CE%BF%CF%85%CE%B9%CE%BD%CE%AD%CE%B1-%CE%9C%CF%80%CE%B9%CF%83%CF%83%CE%AC%CE%BF%CF%85
Γρενάδα,http://upload.wikimedia.org/wikipedia/commons/thumb/b/bc/Flag_of_Grenada.svg/200px-Flag_of_Grenada.svg.png,http://el.dbpedia.org/resource/Γρενάδα,http://el.wikipedia.org/wiki/%CE%93%CF%81%CE%B5%CE%BD%CE%AC%CE%B4%CE%B1
Γροιλανδία,http://upload.wikimedia.org/wikipedia/commons/thumb/9/9f/Flag_of_Greenland.svg/200px-Flag_of_Greenland.svg.png,http://el.dbpedia.org/resource/Γροιλανδία,http://el.wikipedia.org/wiki/%CE%93%CF%81%CE%BF%CE%B9%CE%BB%CE%B1%CE%BD%CE%B4%CE%AF%CE%B1
Δανία,http://upload.wikimedia.org/wikipedia/commons/thumb/9/9c/Flag_of_Denmark.svg/200px-Flag_of_Denmark.svg.png,http://el.dbpedia.org/resource/Δανία,http://el.wikipedia.org/wiki/%CE%94%CE%B1%CE%BD%CE%AF%CE%B1
Δημοκρατία του Κονγκό,http://upload.wikimedia.org/wikipedia/commons/thumb/9/92/Flag_of_the_Republic_of_the_Congo.svg/200px-Flag_of_the_Republic_of_the_Congo.svg.png,http://el.dbpedia.org/resource/Δημοκρατία_του_Κονγκό,http://el.wikipedia.org/wiki/%CE%94%CE%B7%CE%BC%CE%BF%CE%BA%CF%81%CE%B1%CF%84%CE%AF%CE%B1_%CF%84%CE%BF%CF%85_%CE%9A%CE%BF%CE%BD%CE%B3%CE%BA%CF%8C
Δημοκρατία της Ιρλανδίας,http://upload.wikimedia.org/wikipedia/commons/thumb/4/45/Flag_of_Ireland.svg/200px-Flag_of_Ireland.svg.png,http://el.dbpedia.org/resource/Δημοκρατία_της_Ιρλανδίας,http://el.wikipedia.org/wiki/%CE%94%CE%B7%CE%BC%CE%BF%CE%BA%CF%81%CE%B1%CF%84%CE%AF%CE%B1_%CF%84%CE%B7%CF%82_%CE%99%CF%81%CE%BB%CE%B1%CE%BD%CE%B4%CE%AF%CE%B1%CF%82
Δημοκρατία της Κίνας,http://upload.wikimedia.org/wikipedia/commons/thumb/7/72/Flag_of_the_Republic_of_China.svg/200px-Flag_of_the_Republic_of_China.svg.png,http://el.dbpedia.org/resource/Δημοκρατία_της_Κίνας,http://el.wikipedia.org/wiki/%CE%94%CE%B7%CE%BC%CE%BF%CE%BA%CF%81%CE%B1%CF%84%CE%AF%CE%B1_%CF%84%CE%B7%CF%82_%CE%9A%CE%AF%CE%BD%CE%B1%CF%82
Δομινικανή Δημοκρατία,http://upload.wikimedia.org/wikipedia/commons/thumb/9/9f/Flag_of_the_Dominican_Republic.svg/200px-Flag_of_the_Dominican_Republic.svg.png,http://el.dbpedia.org/resource/Δομινικανή_Δημοκρατία,http://el.wikipedia.org/wiki/%CE%94%CE%BF%CE%BC%CE%B9%CE%BD%CE%B9%CE%BA%CE%B1%CE%BD%CE%AE_%CE%94%CE%B7%CE%BC%CE%BF%CE%BA%CF%81%CE%B1%CF%84%CE%AF%CE%B1
Δυτική Σαχάρα,http://upload.wikimedia.org/wikipedia/commons/thumb/c/c8/Flag_of_Western_Sahara.svg/200px-Flag_of_Western_Sahara.svg.png,http://el.dbpedia.org/resource/Δυτική_Σαχάρα,http://el.wikipedia.org/wiki/%CE%94%CF%85%CF%84%CE%B9%CE%BA%CE%AE_%CE%A3%CE%B1%CF%87%CE%AC%CF%81%CE%B1
Ελ Σαλβαδόρ,http://upload.wikimedia.org/wikipedia/commons/thumb/3/34/Flag_of_El_Salvador.svg/200px-Flag_of_El_Salvador.svg.png,http://el.dbpedia.org/resource/Ελ_Σαλβαδόρ,http://el.wikipedia.org/wiki/%CE%95%CE%BB_%CE%A3%CE%B1%CE%BB%CE%B2%CE%B1%CE%B4%CF%8C%CF%81
Ελβετία,http://upload.wikimedia.org/wikipedia/commons/thumb/f/f3/Flag_of_Switzerland.svg/200px-Flag_of_Switzerland.svg.png,http://el.dbpedia.org/resource/Ελβετία,http://el.wikipedia.org/wiki/%CE%95%CE%BB%CE%B2%CE%B5%CF%84%CE%AF%CE%B1
Ελλάδα,http://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Flag_of_Greece.svg/200px-Flag_of_Greece.svg.png,http://el.dbpedia.org/resource/Ελλάδα,http://el.wikipedia.org/wiki/%CE%95%CE%BB%CE%BB%CE%AC%CE%B4%CE%B1
Ερυθραία,http://upload.wikimedia.org/wikipedia/commons/thumb/2/29/Flag_of_Eritrea.svg/200px-Flag_of_Eritrea.svg.png,http://el.dbpedia.org/resource/Ερυθραία,http://el.wikipedia.org/wiki/%CE%95%CF%81%CF%85%CE%B8%CF%81%CE%B1%CE%AF%CE%B1
Εσθονία,http://upload.wikimedia.org/wikipedia/commons/thumb/8/8f/Flag_of_Estonia.svg/200px-Flag_of_Estonia.svg.png,http://el.dbpedia.org/resource/Εσθονία,http://el.wikipedia.org/wiki/%CE%95%CF%83%CE%B8%CE%BF%CE%BD%CE%AF%CE%B1
Ζάμπια,http://upload.wikimedia.org/wikipedia/commons/thumb/6/6b/Flag_of_Zambia.svg/200px-Flag_of_Zambia.svg.png,http://el.dbpedia.org/resource/Ζάμπια,http://el.wikipedia.org/wiki/%CE%96%CE%AC%CE%BC%CF%80%CE%B9%CE%B1
Ζιμπάμπουε,http://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Flag_of_Zimbabwe.svg/200px-Flag_of_Zimbabwe.svg.png,http://el.dbpedia.org/resource/Ζιμπάμπουε,http://el.wikipedia.org/wiki/%CE%96%CE%B9%CE%BC%CF%80%CE%AC%CE%BC%CF%80%CE%BF%CF%85%CE%B5
Ηνωμένα Αραβικά Εμιράτα,http://upload.wikimedia.org/wikipedia/commons/thumb/c/cb/Flag_of_the_United_Arab_Emirates.svg/200px-Flag_of_the_United_Arab_Emirates.svg.png,http://el.dbpedia.org/resource/Ηνωμένα_Αραβικά_Εμιράτα,http://el.wikipedia.org/wiki/%CE%97%CE%BD%CF%89%CE%BC%CE%AD%CE%BD%CE%B1_%CE%91%CF%81%CE%B1%CE%B2%CE%B9%CE%BA%CE%AC_%CE%95%CE%BC%CE%B9%CF%81%CE%AC%CF%84%CE%B1
Ηνωμένο Βασίλειο,http://upload.wikimedia.org/wikipedia/commons/thumb/a/ae/Flag_of_the_United_Kingdom.svg/200px-Flag_of_the_United_Kingdom.svg.png,http://el.dbpedia.org/resource/Ηνωμένο_Βασίλειο,http://el.wikipedia.org/wiki/%CE%97%CE%BD%CF%89%CE%BC%CE%AD%CE%BD%CE%BF_%CE%92%CE%B1%CF%83%CE%AF%CE%BB%CE%B5%CE%B9%CE%BF
Ιαπωνία,http://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Flag_of_Japan.svg/200px-Flag_of_Japan.svg.png,http://el.dbpedia.org/resource/Ιαπωνία,http://el.wikipedia.org/wiki/%CE%99%CE%B1%CF%80%CF%89%CE%BD%CE%AF%CE%B1
Ινδία,http://upload.wikimedia.org/wikipedia/commons/thumb/4/41/Flag_of_India.svg/200px-Flag_of_India.svg.png,http://el.dbpedia.org/resource/Ινδία,http://el.wikipedia.org/wiki/%CE%99%CE%BD%CE%B4%CE%AF%CE%B1
Ινδονησία,http://upload.wikimedia.org/wikipedia/commons/thumb/9/9f/Flag_of_Indonesia.svg/200px-Flag_of_Indonesia.svg.png,http://el.dbpedia.org/resource/Ινδονησία,http://el.wikipedia.org/wiki/%CE%99%CE%BD%CE%B4%CE%BF%CE%BD%CE%B7%CF%83%CE%AF%CE%B1
Ιορδανία,http://upload.wikimedia.org/wikipedia/commons/thumb/c/c0/Flag_of_Jordan.svg/200px-Flag_of_Jordan.svg.png,http://el.dbpedia.org/resource/Ιορδανία,http://el.wikipedia.org/wiki/%CE%99%CE%BF%CF%81%CE%B4%CE%B1%CE%BD%CE%AF%CE%B1
Ιράκ,http://upload.wikimedia.org/wikipedia/commons/thumb/f/f6/Flag_of_Iraq.svg/200px-Flag_of_Iraq.svg.png,http://el.dbpedia.org/resource/Ιράκ,http://el.wikipedia.org/wiki/%CE%99%CF%81%CE%AC%CE%BA
Ιράν,http://upload.wikimedia.org/wikipedia/commons/thumb/c/ca/Flag_of_Iran.svg/200px-Flag_of_Iran.svg.png,http://el.dbpedia.org/resource/Ιράν,http://el.wikipedia.org/wiki/%CE%99%CF%81%CE%AC%CE%BD
Ιρακινό Κουρδιστάν,http://upload.wikimedia.org/wikipedia/commons/thumb/3/35/Flag_of_Kurdistan.svg/200px-Flag_of_Kurdistan.svg.png,http://el.dbpedia.org/resource/Ιρακινό_Κουρδιστάν,http://el.wikipedia.org/wiki/%CE%99%CF%81%CE%B1%CE%BA%CE%B9%CE%BD%CF%8C_%CE%9A%CE%BF%CF%85%CF%81%CE%B4%CE%B9%CF%83%CF%84%CE%AC%CE%BD
Ισημερινή Γουινέα,http://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Flag_of_Equatorial_Guinea.svg/200px-Flag_of_Equatorial_Guinea.svg.png,http://el.dbpedia.org/resource/Ισημερινή_Γουινέα,http://el.wikipedia.org/wiki/%CE%99%CF%83%CE%B7%CE%BC%CE%B5%CF%81%CE%B9%CE%BD%CE%AE_%CE%93%CE%BF%CF%85%CE%B9%CE%BD%CE%AD%CE%B1
Ισημερινός (χώρα),http://upload.wikimedia.org/wikipedia/commons/thumb/e/e8/Flag_of_Ecuador.svg/200px-Flag_of_Ecuador.svg.png,http://el.dbpedia.org/resource/Ισημερινός_(χώρα),http://el.wikipedia.org/wiki/%CE%99%CF%83%CE%B7%CE%BC%CE%B5%CF%81%CE%B9%CE%BD%CF%8C%CF%82_%28%CF%87%CF%8E%CF%81%CE%B1%29
Ισλανδία,http://upload.wikimedia.org/wikipedia/commons/thumb/c/ce/Flag_of_Iceland.svg/200px-Flag_of_Iceland.svg.png,http://el.dbpedia.org/resource/Ισλανδία,http://el.wikipedia.org/wiki/%CE%99%CF%83%CE%BB%CE%B1%CE%BD%CE%B4%CE%AF%CE%B1
Ισπανία,http://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/Flag_of_Spain.svg/200px-Flag_of_Spain.svg.png,http://el.dbpedia.org/resource/Ισπανία,http://el.wikipedia.org/wiki/%CE%99%CF%83%CF%80%CE%B1%CE%BD%CE%AF%CE%B1
Ισραήλ,http://upload.wikimedia.org/wikipedia/commons/thumb/d/d4/Flag_of_Israel.svg/200px-Flag_of_Israel.svg.png,http://el.dbpedia.org/resource/Ισραήλ,http://el.wikipedia.org/wiki/%CE%99%CF%83%CF%81%CE%B1%CE%AE%CE%BB
Ιταλία,http://upload.wikimedia.org/wikipedia/commons/thumb/3/3f/Flag_of_Italy.svg/200px-Flag_of_Italy.svg.png,http://el.dbpedia.org/resource/Ιταλία,http://el.wikipedia.org/wiki/%CE%99%CF%84%CE%B1%CE%BB%CE%AF%CE%B1
Κένυα,http://upload.wikimedia.org/wikipedia/commons/thumb/4/49/Flag_of_Kenya.svg/200px-Flag_of_Kenya.svg.png,http://el.dbpedia.org/resource/Κένυα,http://el.wikipedia.org/wiki/%CE%9A%CE%AD%CE%BD%CF%85%CE%B1
Καζακστάν,http://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Flag_of_Kazakhstan.svg/200px-Flag_of_Kazakhstan.svg.png,http://el.dbpedia.org/resource/Καζακστάν,http://el.wikipedia.org/wiki/%CE%9A%CE%B1%CE%B6%CE%B1%CE%BA%CF%83%CF%84%CE%AC%CE%BD
Καμερούν,http://upload.wikimedia.org/wikipedia/commons/thumb/4/4f/Flag_of_Cameroon.svg/200px-Flag_of_Cameroon.svg.png,http://el.dbpedia.org/resource/Καμερούν,http://el.wikipedia.org/wiki/%CE%9A%CE%B1%CE%BC%CE%B5%CF%81%CE%BF%CF%8D%CE%BD
Καμπότζη,http://upload.wikimedia.org/wikipedia/commons/thumb/8/83/Flag_of_Cambodia.svg/200px-Flag_of_Cambodia.svg.png,http://el.dbpedia.org/resource/Καμπότζη,http://el.wikipedia.org/wiki/%CE%9A%CE%B1%CE%BC%CF%80%CF%8C%CF%84%CE%B6%CE%B7
Καναδάς,http://upload.wikimedia.org/wikipedia/commons/thumb/c/cf/Flag_of_Canada.svg/200px-Flag_of_Canada.svg.png,http://el.dbpedia.org/resource/Καναδάς,http://el.wikipedia.org/wiki/%CE%9A%CE%B1%CE%BD%CE%B1%CE%B4%CE%AC%CF%82
Κατάρ,http://upload.wikimedia.org/wikipedia/commons/thumb/6/65/Flag_of_Qatar.svg/200px-Flag_of_Qatar.svg.png,http://el.dbpedia.org/resource/Κατάρ,http://el.wikipedia.org/wiki/%CE%9A%CE%B1%CF%84%CE%AC%CF%81
Κιργιζία,http://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Flag_of_Kyrgyzstan.svg/200px-Flag_of_Kyrgyzstan.svg.png,http://el.dbpedia.org/resource/Κιργιζία,http://el.wikipedia.org/wiki/%CE%9A%CE%B9%CF%81%CE%B3%CE%B9%CE%B6%CE%AF%CE%B1
Κιριμπάτι,http://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Flag_of_Kiribati.svg/200px-Flag_of_Kiribati.svg.png,http://el.dbpedia.org/resource/Κιριμπάτι,http://el.wikipedia.org/wiki/%CE%9A%CE%B9%CF%81%CE%B9%CE%BC%CF%80%CE%AC%CF%84%CE%B9
Κολομβία,http://upload.wikimedia.org/wikipedia/commons/thumb/2/21/Flag_of_Colombia.svg/200px-Flag_of_Colombia.svg.png,http://el.dbpedia.org/resource/Κολομβία,http://el.wikipedia.org/wiki/%CE%9A%CE%BF%CE%BB%CE%BF%CE%BC%CE%B2%CE%AF%CE%B1
Κομόρες,http://upload.wikimedia.org/wikipedia/commons/thumb/9/94/Flag_of_the_Comoros.svg/200px-Flag_of_the_Comoros.svg.png,http://el.dbpedia.org/resource/Κομόρες,http://el.wikipedia.org/wiki/%CE%9A%CE%BF%CE%BC%CF%8C%CF%81%CE%B5%CF%82
Κοσσυφοπέδιο,http://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/Flag_of_Kosovo.svg/200px-Flag_of_Kosovo.svg.png,http://el.dbpedia.org/resource/Κοσσυφοπέδιο,http://el.wikipedia.org/wiki/%CE%9A%CE%BF%CF%83%CF%83%CF%85%CF%86%CE%BF%CF%80%CE%AD%CE%B4%CE%B9%CE%BF
Κουβέιτ,http://upload.wikimedia.org/wikipedia/commons/thumb/a/aa/Flag_of_Kuwait.svg/200px-Flag_of_Kuwait.svg.png,http://el.dbpedia.org/resource/Κουβέιτ,http://el.wikipedia.org/wiki/%CE%9A%CE%BF%CF%85%CE%B2%CE%AD%CE%B9%CF%84
Κουρασάο,http://upload.wikimedia.org/wikipedia/commons/thumb/3/3f/Flag_of_Cura%C3%A7ao.svg/200px-Flag_of_Cura%C3%A7ao.svg.png,http://el.dbpedia.org/resource/Κουρασάο,http://el.wikipedia.org/wiki/%CE%9A%CE%BF%CF%85%CF%81%CE%B1%CF%83%CE%AC%CE%BF
Κούβα,http://upload.wikimedia.org/wikipedia/commons/thumb/b/bd/Flag_of_Cuba.svg/200px-Flag_of_Cuba.svg.png,http://el.dbpedia.org/resource/Κούβα,http://el.wikipedia.org/wiki/%CE%9A%CE%BF%CF%8D%CE%B2%CE%B1
Κράτος της Παλαιστίνης,http://upload.wikimedia.org/wikipedia/commons/thumb/1/18/Flag_of_Palestine.svg/200px-Flag_of_Palestine.svg.png,http://el.dbpedia.org/resource/Κράτος_της_Παλαιστίνης,http://el.wikipedia.org/wiki/%CE%9A%CF%81%CE%AC%CF%84%CE%BF%CF%82_%CF%84%CE%B7%CF%82_%CE%A0%CE%B1%CE%BB%CE%B1%CE%B9%CF%83%CF%84%CE%AF%CE%BD%CE%B7%CF%82
Κροατία,http://upload.wikimedia.org/wikipedia/commons/thumb/1/1b/Flag_of_Croatia.svg/200px-Flag_of_Croatia.svg.png,http://el.dbpedia.org/resource/Κροατία,http://el.wikipedia.org/wiki/%CE%9A%CF%81%CE%BF%CE%B1%CF%84%CE%AF%CE%B1
Κόστα Ρίκα,http://upload.wikimedia.org/wikipedia/commons/thumb/f/f2/Flag_of_Costa_Rica.svg/200px-Flag_of_Costa_Rica.svg.png,http://el.dbpedia.org/resource/Κόστα_Ρίκα,http://el.wikipedia.org/wiki/%CE%9A%CF%8C%CF%83%CF%84%CE%B1_%CE%A1%CE%AF%CE%BA%CE%B1
Κύπρος,http://upload.wikimedia.org/wikipedia/commons/thumb/d/d4/Flag_of_Cyprus.svg/200px-Flag_of_Cyprus.svg.png,http://el.dbpedia.org/resource/Κύπρος,http://el.wikipedia.org/wiki/%CE%9A%CF%8D%CF%80%CF%81%CE%BF%CF%82
Λάος,http://upload.wikimedia.org/wikipedia/commons/thumb/5/56/Flag_of_Laos.svg/200px-Flag_of_Laos.svg.png,http://el.dbpedia.org/resource/Λάος,http://el.wikipedia.org/wiki/%CE%9B%CE%AC%CE%BF%CF%82
Λίβανος,http://upload.wikimedia.org/wikipedia/commons/thumb/5/59/Flag_of_Lebanon.svg/200px-Flag_of_Lebanon.svg.png,http://el.dbpedia.org/resource/Λίβανος,http://el.wikipedia.org/wiki/%CE%9B%CE%AF%CE%B2%CE%B1%CE%BD%CE%BF%CF%82
Λαϊκή Δημοκρατία της Κίνας,http://upload.wikimedia.org/wikipedia/commons/thumb/6/60/Flag_of_the_People%27s_Republic_of_China.svg/200px-Flag_of_the_People%27s_Republic_of_China.svg.png,http://el.dbpedia.org/resource/Λαϊκή_Δημοκρατία_της_Κίνας,http://el.wikipedia.org/wiki/%CE%9B%CE%B1%CF%8A%CE%BA%CE%AE_%CE%94%CE%B7%CE%BC%CE%BF%CE%BA%CF%81%CE%B1%CF%84%CE%AF%CE%B1_%CF%84%CE%B7%CF%82_%CE%9A%CE%AF%CE%BD%CE%B1%CF%82
Λεσότο,http://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/Flag_of_Lesotho.svg/200px-Flag_of_Lesotho.svg.png,http://el.dbpedia.org/resource/Λεσότο,http://el.wikipedia.org/wiki/%CE%9B%CE%B5%CF%83%CF%8C%CF%84%CE%BF
Λεττονία,http://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Flag_of_Latvia.svg/200px-Flag_of_Latvia.svg.png,http://el.dbpedia.org/resource/Λεττονία,http://el.wikipedia.org/wiki/%CE%9B%CE%B5%CF%84%CF%84%CE%BF%CE%BD%CE%AF%CE%B1
Λευκορωσία,http://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Flag_of_Belarus.svg/200px-Flag_of_Belarus.svg.png,http://el.dbpedia.org/resource/Λευκορωσία,http://el.wikipedia.org/wiki/%CE%9B%CE%B5%CF%85%CE%BA%CE%BF%CF%81%CF%89%CF%83%CE%AF%CE%B1
Λιβερία,http://upload.wikimedia.org/wikipedia/commons/thumb/b/b8/Flag_of_Liberia.svg/200px-Flag_of_Liberia.svg.png,http://el.dbpedia.org/resource/Λιβερία,http://el.wikipedia.org/wiki/%CE%9B%CE%B9%CE%B2%CE%B5%CF%81%CE%AF%CE%B1
Λιβύη,http://upload.wikimedia.org/wikipedia/commons/thumb/5/5b/Flag_of_Libya.svg/200px-Flag_of_Libya.svg.png,http://el.dbpedia.org/resource/Λιβύη,http://el.wikipedia.org/wiki/%CE%9B%CE%B9%CE%B2%CF%8D%CE%B7
Λιθουανία,http://upload.wikimedia.org/wikipedia/commons/thumb/1/11/Flag_of_Lithuania.svg/200px-Flag_of_Lithuania.svg.png,http://el.dbpedia.org/resource/Λιθουανία,http://el.wikipedia.org/wiki/%CE%9B%CE%B9%CE%B8%CE%BF%CF%85%CE%B1%CE%BD%CE%AF%CE%B1
Λιχτενστάιν,http://upload.wikimedia.org/wikipedia/commons/thumb/4/47/Flag_of_Liechtenstein.svg/200px-Flag_of_Liechtenstein.svg.png,http://el.dbpedia.org/resource/Λιχτενστάιν,http://el.wikipedia.org/wiki/%CE%9B%CE%B9%CF%87%CF%84%CE%B5%CE%BD%CF%83%CF%84%CE%AC%CE%B9%CE%BD
Λουξεμβούργο,http://upload.wikimedia.org/wikipedia/commons/thumb/d/da/Flag_of_Luxembourg.svg/200px-Flag_of_Luxembourg.svg.png,http://el.dbpedia.org/resource/Λουξεμβούργο,http://el.wikipedia.org/wiki/%CE%9B%CE%BF%CF%85%CE%BE%CE%B5%CE%BC%CE%B2%CE%BF%CF%8D%CF%81%CE%B3%CE%BF
Μάλι,http://upload.wikimedia.org/wikipedia/commons/thumb/9/92/Flag_of_Mali.svg/200px-Flag_of_Mali.svg.png,http://el.dbpedia.org/resource/Μάλι,http://el.wikipedia.org/wiki/%CE%9C%CE%AC%CE%BB%CE%B9
Μάλτα,http://upload.wikimedia.org/wikipedia/commons/thumb/7/73/Flag_of_Malta.svg/200px-Flag_of_Malta.svg.png,http://el.dbpedia.org/resource/Μάλτα,http://el.wikipedia.org/wiki/%CE%9C%CE%AC%CE%BB%CF%84%CE%B1
Μαγιότ,http://upload.wikimedia.org/wikipedia/commons/thumb/8/83/Flag_of_Mayotte_%28local%29.svg/200px-Flag_of_Mayotte_%28local%29.svg.png,http://el.dbpedia.org/resource/Μαγιότ,http://el.wikipedia.org/wiki/%CE%9C%CE%B1%CE%B3%CE%B9%CF%8C%CF%84
Μαδέρα,http://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/Flag_of_Madeira.svg/200px-Flag_of_Madeira.svg.png,http://el.dbpedia.org/resource/Μαδέρα,http://el.wikipedia.org/wiki/%CE%9C%CE%B1%CE%B4%CE%AD%CF%81%CE%B1
Μαδαγασκάρη,http://upload.wikimedia.org/wikipedia/commons/thumb/b/bc/Flag_of_Madagascar.svg/200px-Flag_of_Madagascar.svg.png,http://el.dbpedia.org/resource/Μαδαγασκάρη,http://el.wikipedia.org/wiki/%CE%9C%CE%B1%CE%B4%CE%B1%CE%B3%CE%B1%CF%83%CE%BA%CE%AC%CF%81%CE%B7
Μακάου,http://upload.wikimedia.org/wikipedia/commons/thumb/6/63/Flag_of_Macau.svg/200px-Flag_of_Macau.svg.png,http://el.dbpedia.org/resource/Μακάου,http://el.wikipedia.org/wiki/%CE%9C%CE%B1%CE%BA%CE%AC%CE%BF%CF%85
Μαλάουι,http://upload.wikimedia.org/wikipedia/commons/thumb/d/d1/Flag_of_Malawi.svg/200px-Flag_of_Malawi.svg.png,http://el.dbpedia.org/resource/Μαλάουι,http://el.wikipedia.org/wiki/%CE%9C%CE%B1%CE%BB%CE%AC%CE%BF%CF%85%CE%B9
Μαλαισία,http://upload.wikimedia.org/wikipedia/commons/thumb/6/66/Flag_of_Malaysia.svg/200px-Flag_of_Malaysia.svg.png,http://el.dbpedia.org/resource/Μαλαισία,http://el.wikipedia.org/wiki/%CE%9C%CE%B1%CE%BB%CE%B1%CE%B9%CF%83%CE%AF%CE%B1
Μαλδίβες,http://upload.wikimedia.org/wikipedia/commons/thumb/f/f8/Flag_of_Maldives.svg/200px-Flag_of_Maldives.svg.png,http://el.dbpedia.org/resource/Μαλδίβες,http://el.wikipedia.org/wiki/%CE%9C%CE%B1%CE%BB%CE%B4%CE%AF%CE%B2%CE%B5%CF%82
Μαρτινίκα,http://upload.wikimedia.org/wikipedia/commons/thumb/5/52/Flag_of_Martinique.svg/200px-Flag_of_Martinique.svg.png,http://el.dbpedia.org/resource/Μαρτινίκα,http://el.wikipedia.org/wiki/%CE%9C%CE%B1%CF%81%CF%84%CE%B9%CE%BD%CE%AF%CE%BA%CE%B1
